deaf_ev_stim_ve,deaf_ev_max_dim,deaf_ppa_stim_ve,deaf_ppa_max_dim,deaf_loc_stim_ve,deaf_loc_max_dim,deaf_nulls_ev_mean,deaf_nulls_ev_std,deaf_nulls_ppa_mean,deaf_nulls_ppa_std,deaf_nulls_loc_mean,deaf_nulls_loc_std,hear_ev_stim_ve,hear_ev_max_dim,hear_ppa_stim_ve,hear_ppa_max_dim,hear_loc_stim_ve,hear_loc_max_dim,hear_nulls_ev_mean,hear_nulls_ev_std,hear_nulls_ppa_mean,hear_nulls_ppa_std,hear_nulls_loc_mean,hear_nulls_loc_std,deaf_ev_z_score,deaf_ppa_z_score,deaf_loc_z_score,hear_ev_z_score,hear_ppa_z_score,hear_loc_z_score,deaf_ev_p_val_one_tail,deaf_ppa_p_val_one_tail,deaf_loc_p_val_one_tail,hear_ev_p_val_one_tail,hear_ppa_p_val_one_tail,hear_loc_p_val_one_tail
0.19639537485648612,3.0,0.22844008349229805,3.0,0.22720579762366433,3.0,0.22103117627956917,0.02514485345689013,0.21068414860117107,0.0264699974228775,0.24260745697564862,0.022726551429894645,0.19557419423754013,2.0,0.20110527245883048,2.0,0.21777340675745682,3.0,0.1966432858534368,0.025440880499420844,0.17267327307303362,0.0314950217390538,0.21978755341435605,0.023324840811142895,-0.9797552197041105,0.6707947344105472,-0.6776945195356322,-0.042022587068910565,0.9027458250819747,-0.08635200013613865,0.8363965193259935,0.25117565117874396,0.7510172989899027,0.5167596539291298,0.18333040474085538,0.534406698660076
0.22817163671400323,2.0,0.21401269167038048,3.0,0.23993740235213573,2.0,0.23671657850914224,0.03467039001456349,0.23480209778903513,0.023929768112093745,0.23778174982700562,0.0377191085487077,0.2682283254082304,2.0,0.29789941044592655,2.0,0.24540534354794302,4.0,0.2323190021233266,0.03431801504135451,0.19973209197619762,0.03047854887341534,0.18868480788717693,0.021604643165970067,-0.24646223453355037,-0.8687675543394839,0.05715014506099639,1.046369472174649,3.2208658908743044,2.6253863683389977,0.5973377823174513,0.8075128584628696,0.4772127958417615,0.1476952408266603,0.0006390196873650363,0.004327534634440626
0.26043267563122285,2.0,0.25110474322954524,2.0,0.21197813432010448,2.0,0.21371986462256864,0.04305843467558037,0.1972475134205041,0.041308977358107006,0.25064696100322587,0.03424486014657866,0.21432631267097937,2.0,0.1721430340017053,2.0,0.24350960004046665,2.0,0.22138773351525978,0.03748932237468647,0.1982020819227621,0.03971222291201875,0.24579756902370115,0.038197203501542036,1.0848701621553916,1.3037657490804844,-1.1291862929971612,-0.18835818833173734,-0.6561971607278151,-0.059898861002799036,0.138989582463089,0.09615673201362751,0.8705903726290138,0.5747020630658122,0.7441513622533967,0.5238819064719843
0.21572360151593553,2.0,0.15089887119753065,3.0,0.224400948489034,2.0,0.19517112148063775,0.03380377693737631,0.17409935614492913,0.0231364158194987,0.2038476567108626,0.051639849108736036,0.17199505504615709,2.0,0.14706906346723747,2.0,0.14924706134814955,2.0,0.18847138652060855,0.02622557905048746,0.1667345438404339,0.025786697279906675,0.18436770854715653,0.03590179387049466,0.6079936000457162,-1.0027691898520337,0.3980122353745286,-0.6282542491333556,-0.7626211359963505,-0.9782421270005216,0.27159585929403074,0.8420138811788991,0.3453105833643775,0.7350813013308991,0.777155312129179,0.8360227072334121
0.2682970992171693,2.0,0.21104263362394773,2.0,0.22355656973596827,3.0,0.2414800527672337,0.03078353595572914,0.2160975403551624,0.03606463021981159,0.20601045882821506,0.029687684529696914,0.22658727767136203,2.0,0.22670546143011547,3.0,0.3399486712630986,2.0,0.22623715564700492,0.04227304349533003,0.20996827560793777,0.026719895717099786,0.2301418597566203,0.037905330987791905,0.8711489962849669,-0.14016244448938864,0.5910232200898539,0.00828239453342853,0.6263941296547237,2.896869876742233,0.19183640220431947,0.5557341780542221,0.27725243144594197,0.496695840414182,0.2655282295176574,0.0018845302517680655
0.2270846614138529,2.0,0.16147039080204473,5.0,0.24813697720326097,2.0,0.2315006250839938,0.03405913586846925,0.14061980168956317,0.017764949587217672,0.2586138211121395,0.04408643159097837,0.23766432763146436,2.0,0.16282849806368072,3.0,0.33153693592572014,2.0,0.2239453412783508,0.03474716131406421,0.178849052863111,0.023678158230410876,0.25965649926970386,0.050436258921957466,-0.12965577539003428,1.1736925573649855,-0.23764327324288234,0.3948232268274726,-0.6765963232247686,1.4251738370849525,0.5515806133732544,0.12025909621844394,0.5939211077004867,0.3464866760598739,0.7506689437113698,0.07705347855919724
0.17930100424852383,2.0,0.18128984772685,2.0,0.1812413748352622,2.0,0.19843924560725634,0.03767086516756725,0.1735547807298656,0.0288826785434873,0.1939623307543824,0.0431152175129034,0.155347013916507,2.0,0.15079116827913802,2.0,0.12463029883844039,3.0,0.17577037137672932,0.025677328508651724,0.1435682556685673,0.022189871485600747,0.13015257304943958,0.017657013823967765,-0.5080382750330246,0.26780989115459175,-0.2950456162099405,-0.795384825697147,0.3255049320703709,-0.3127524430831685,0.6942867493519433,0.39442282835793036,0.616020483393876,0.7868051579727533,0.37239947522285943,0.6227656255397268
0.19321627685157247,2.0,0.1477699927443253,2.0,0.18020303573433213,2.0,0.1724250035211964,0.03018114477998436,0.13899451000664656,0.0293249776350544,0.17422429948299767,0.03407728222727284,0.15033289449612458,2.0,0.10450625526261559,3.0,0.1450913133236084,2.0,0.1492179672388552,0.02834583512215912,0.12148177909242375,0.012176876134604987,0.1496688879772362,0.026557875466439337,0.6888828598762924,0.29924942644078073,0.175446393038631,0.039333018500407595,-1.394078714619268,-0.17236223053355343,0.24544849323814283,0.3823748696255113,0.4303644447469306,0.4843124410100144,0.9183530819691821,0.5684236182908962
0.2286214593750011,2.0,0.23712020828669036,2.0,0.22925433044341856,2.0,0.21874310608896286,0.039783626708346655,0.1787012013322371,0.030758593659867207,0.21885998771552947,0.03733112559904411,0.2531143967983185,2.0,0.21401580665940914,3.0,0.23423217105995434,2.0,0.21074969608957894,0.03351193721991126,0.1914496382358555,0.024512345730579088,0.19982278116026722,0.03616270155882458,0.24830198006974977,1.8992743166498034,0.278436360037192,1.264167464588361,0.9206041996789559,0.9515160211057402,0.4019503835485634,0.02876420895784336,0.3903387056540779,0.10308496296848702,0.17862855439336484,0.17067124478782275
0.2730030391799181,2.0,0.2820360249990276,2.0,0.28056315468060794,2.0,0.24883243356111437,0.05421616743210187,0.23549706524481645,0.05257092859316128,0.2752567737587238,0.045983892339162606,0.3072895702688372,2.0,0.2652798493292816,3.0,0.32018007131356874,2.0,0.25846748883099063,0.050660288586294615,0.24390969417429006,0.03900200451081743,0.2937187819559659,0.04501984558713563,0.4458191488558095,0.8852603710763667,0.11539651499585858,0.9637150280871997,0.5479245342137329,0.5877694383999424,0.32786394425701293,0.18800810913331079,0.45406542057052873,0.16759440890157318,0.2918718609131578,0.2783435300466617
0.2892851451286861,2.0,0.17730553081702224,3.0,0.26826947256288475,3.0,0.2406034218421778,0.037083577575750384,0.2423174378011717,0.027288675347517048,0.24863515900921485,0.02743610982926268,0.24540336477990776,2.0,0.2686966212026899,2.0,0.2663257139719758,3.0,0.23288635266319643,0.05490415546718731,0.19848783075039542,0.04148821587749488,0.2266748600135243,0.03415418114789845,1.3127569255438323,-2.382376797562832,0.7156376642263047,0.22797932160511863,1.6922586080733097,1.160937039794651,0.09463243442905939,0.9913993566178899,0.23710755531062416,0.4098311581079054,0.04529833810737965,0.1228337522216415
0.24038347146377015,4.0,0.22514967380066997,2.0,0.23267794404431028,4.0,0.19943942395371553,0.02605817204037837,0.24106450875351385,0.044599970373836326,0.2371856250282076,0.02239155888594342,0.2735684725761536,3.0,0.2452745524943254,3.0,0.3116739856175487,2.0,0.23532832320806282,0.027271763893858818,0.21976295432781845,0.020636563231919862,0.24823252532035914,0.043613898419060104,1.5712555526385306,-0.3568351014461658,-0.2013116195642396,1.4021883409126261,1.2362328881897622,1.4546156752056005,0.05806165047275378,0.6393923716497648,0.5797725412729557,0.08042950615790406,0.10818600454382099,0.07288784448554876
0.25272963389282177,2.0,0.2550734054196264,2.0,0.2246588138105698,3.0,0.24116215559308654,0.044908416185773646,0.20617214262588013,0.036272740525625985,0.21243670486220817,0.02419434081446532,0.19756984914933684,2.0,0.2002952492868666,3.0,0.21888807029005455,2.0,0.2115007398992052,0.04361368858648878,0.20264759303570576,0.034573045457620535,0.2177896681447106,0.04700914760115856,0.25757929765066273,1.3481546220418197,0.5051639572281408,-0.3194155596870121,-0.0680398188155757,0.023365710747686196,0.39836580438910785,0.08880432809905864,0.3067218415663067,0.6252942933008023,0.5271230315600086,0.49067927819684765
0.23159820348833057,2.0,0.18507812131024856,2.0,0.1660274176633971,2.0,0.1947510423165528,0.027683603685991206,0.1517873542255262,0.03275632385160587,0.2013402936062866,0.03353726491451963,0.2581597316205656,2.0,0.16733833132105616,4.0,0.1614851950757983,3.0,0.18748226090637005,0.031960578646555785,0.14716895093671534,0.017604203073236402,0.17657904534117952,0.023208423326473875,1.3310102828275794,1.0163157268665939,-1.05294441967452,2.2113952158313652,1.145713912775992,-0.6503608648056517,0.09159281373953926,0.15473953091578935,0.8538167669050072,0.013504240428560918,0.12595677263113336,0.7422704248814448
0.2768329218690281,2.0,0.22360847229694678,2.0,0.18059466874973776,3.0,0.1924708766433996,0.037486620220875365,0.1885321119509083,0.02887834900697613,0.1621222086331736,0.02597293242633643,0.18937107783614773,3.0,0.2459500300877213,2.0,0.21730185154067322,2.0,0.16499164903637975,0.028700441693127327,0.18637486647697746,0.03337832514665586,0.2180870208554357,0.03984468823245766,2.250457489327068,1.2146248505260844,0.711219657963349,0.8494443765165446,1.784845804844483,-0.01970574622598919,0.0122099595743998,0.11225460319641883,0.2384740643793395,0.19781703452424937,0.03714316565504231,0.5078609465773248
0.28434271603497574,2.0,0.26616493791139695,3.0,0.28427623423385273,3.0,0.2183603688384042,0.03660580063092587,0.23353017307386056,0.019388609987265135,0.26150941430068386,0.03283511553189591,0.22869427814021084,2.0,0.34757336811826467,2.0,0.2466932939209023,3.0,0.23122609798413984,0.039784676908277146,0.19306380783899854,0.03258086457914227,0.24294982796644596,0.02303746254417019,1.8025106966470041,1.6831925991069816,0.6933680471156943,-0.06363806471939097,4.742340704432398,0.16249471691072426,0.03573254665180605,0.04616890653293561,0.2440393046416277,0.5253707890540763,1.0563146702739362e-06,0.4354581441419012
0.21451871725308017,2.0,0.18311020259429686,3.0,0.21493398463526464,2.0,0.19979102126889262,0.07270915693153594,0.20095838353400353,0.034093801625593646,0.2438095506053139,0.053185089590521685,0.2863774330258673,2.0,0.20870011601932587,3.0,0.26563529485681725,2.0,0.16810284129032815,0.06925577811982214,0.21069217727333586,0.04083474758486279,0.23521157081493818,0.05738812800969026,0.20255627496898876,-0.5235022229468342,-0.5429259627532014,1.707793846903397,-0.048783483964731124,0.5301396838862191,0.4197409344836701,0.6996875977517374,0.7064096103343787,0.04383730060346078,0.519454077805442,0.2980075432929168
0.26296696437629397,2.0,0.1739786866040347,2.0,0.19926308565792805,3.0,0.2276813636797308,0.03728650550585678,0.18393170679098883,0.030505929209300498,0.19877727337518647,0.022603205931560916,0.18991664813465955,2.0,0.16931978221690464,3.0,0.16602653000003534,2.0,0.17188087441471167,0.032069864430917305,0.1563390291574772,0.028079273333119693,0.17234952859577163,0.029560345130395158,0.9463370250939896,-0.3262651046839674,0.02149306979782197,0.562390083026366,0.46228949394201596,-0.2139013792919056,0.17198835723417177,0.6278881063217137,0.49142616584382137,0.2869251371328443,0.32193686635031316,0.5846880176961763
0.22775445684897852,2.0,0.2535287566852999,3.0,0.33175818890438147,2.0,0.2474310757985491,0.042808367424066955,0.24079375065489833,0.029276675504827078,0.2503672221981882,0.04710995553739409,0.2634764975860685,2.0,0.16402923568447733,2.0,0.21987718653869281,2.0,0.24092375301734256,0.03559509998970311,0.2255619739945025,0.04907034595126812,0.23437990153882082,0.03824194858184959,-0.45964422690196616,0.4349881197508864,1.727680821978026,0.6335912688895371,-1.253969930661045,-0.3792357747955159,0.6771141957930186,0.33178552540425454,0.04202273185877483,0.2631738001694607,0.8950735324788153,0.6477436061123764
0.150395533091462,3.0,0.21963601908158864,2.0,0.3202752362314989,2.0,0.16149957844509347,0.023218018208204252,0.20177514980961922,0.046773887851493764,0.2243513646884591,0.04635504902670049,0.1872515045972824,4.0,0.23034699954477317,3.0,0.24730329584275557,2.0,0.14002829015594526,0.020692358839458046,0.20672376958434543,0.020507567582454134,0.21906591427695862,0.03384563078297991,-0.47825121222912,0.3818555628447512,2.06932952412126,2.2821571386674235,1.1519274465607172,0.8342991669103945,0.6837642918353513,0.3512842513712917,0.019257587468026,0.01124003228749191,0.12467544431635152,0.20205621059531587
0.1875245188787119,2.0,0.20591612363466044,2.0,0.24095513514058617,2.0,0.2127620475181159,0.037885962569606836,0.20372252864115992,0.038664089182185495,0.24404454898046524,0.03416086282719391,0.20699931077397876,3.0,0.22616479053078187,2.0,0.20990087099443921,2.0,0.19641233934858143,0.027476874320387864,0.20648985942396364,0.035041116635160366,0.24353918332254273,0.04036257205346912,-0.6661445804111685,0.056734686886435834,-0.09043723091852722,0.3853047949322892,0.5614812824508092,-0.8334035869553151,0.7473406540198454,0.47737827118273485,0.5360301140487962,0.35000580471636633,0.28723474336424093,0.7976914237869308
0.1978284344793842,2.0,0.20793734979694192,2.0,0.18505760832553242,2.0,0.16704685570274672,0.02683126606293354,0.1861897937982926,0.04024299426550755,0.20053690732289042,0.03154322618644384,0.19639897311125412,2.0,0.16375556041131462,2.0,0.1714158950810456,2.0,0.1700020126961942,0.0374800339477674,0.19149108961006422,0.041130216022999905,0.17205527954750133,0.03794113617321862,1.147227965480211,0.5404060109237264,-0.49073290429659533,0.7042939302522252,-0.6743346347424963,-0.016852011588072792,0.12564370822670368,0.29445853169033953,0.6881923146092855,0.24062487275625427,0.7499507053643363,0.5067226617356767
0.20622575138132476,3.0,0.20695588685781227,3.0,0.20197295721329944,3.0,0.2203910621460996,0.02215626838488982,0.20474141231340903,0.02611718508865387,0.22386194877711835,0.022690431777509016,0.26094985596615405,2.0,0.18907096884912425,2.0,0.19298272450807488,2.0,0.1978969803960931,0.0385054976862628,0.15144322685353778,0.033726381136927774,0.18836750060955823,0.03354659790050154,-0.6393364856708149,0.08478993953162572,-0.9646793758026012,1.6375031971747676,1.1156768300405349,0.13757651110271457,0.7386979710514858,0.46621419591391056,0.8326472857773244,0.05076268572494434,0.13228024594411486,0.44528756020078014
0.2119525610429636,2.0,0.19053136156243117,2.0,0.17305375642679277,2.0,0.18557964573349106,0.03969793888928054,0.17447199283779774,0.03165501247922525,0.19163540829435377,0.03828785709811473,0.21687875144321475,2.0,0.13740262850461674,3.0,0.18630726435209413,2.0,0.19847269450083826,0.03811253149873454,0.16894903090355728,0.022885968506242634,0.2028795868803212,0.03998344897567428,0.6643396621428598,0.5073246688868933,-0.4853144906998712,0.48293976334234395,-1.3784167530570357,-0.4144795647396398,0.25323647072585376,0.30596351616114603,0.6862733609881981,0.3145692535997274,0.9159626730691568,0.6607385350607983
0.2202662257144747,2.0,0.21897373280480495,2.0,0.20625792008630492,2.0,0.19887365146844774,0.03217168259533002,0.17933041180177797,0.03663247665633818,0.2156974388361214,0.031337563043782664,0.21482962658516827,2.0,0.1443716584188742,2.0,0.22852912811598416,2.0,0.16914320234852911,0.03213145477462449,0.1639540970135734,0.03262337813840486,0.19908084243919846,0.03913685528524236,0.6649504321894646,1.0821905757269583,-0.30122057470225927,1.4218598117356196,-0.600257843060293,0.7524438400110801,0.25304109871847863,0.1395839276257388,0.6183768491742163,0.07753347596961477,0.725832795254556,0.22589209542825806
0.27182237302412027,2.0,0.21593613023453026,3.0,0.24165344019941815,2.0,0.2221093359747229,0.039486649807518086,0.19910535517326744,0.026979939534859863,0.22144162911454068,0.0389442592521616,0.23704363536363607,2.0,0.17727468753902956,3.0,0.19447643990498784,2.0,0.19601507140636495,0.19601507140636495,0.1797622339801701,0.023048571239566756,0.19361849346599957,0.022455728286459486,1.2589834106395175,0.6238255293165631,0.5189933374777338,0.20931331281263327,-0.10792627513805521,0.038206128433856734,0.10401816198064967,0.26637108588765324,0.3018826936750322,0.41710182991623523,0.5429729128451489,0.48476166734076076
0.17041451456491416,2.0,0.16246621446006584,2.0,0.17799537359871775,2.0,0.17023462197333555,0.0353850397876562,0.1960560814083921,0.04530854959247058,0.20537836575574006,0.03595470687206973,0.21930822050638948,2.0,0.18211495555022042,3.0,0.20101598429120376,2.0,0.18490971697707162,0.037470668432188985,0.178969861382792,0.018141492002217274,0.1995269047563494,0.03748648733512901,0.005083860090539185,-0.7413582480669,-0.7615968683725777,0.9180114732025438,0.1733646916716675,0.0397231013282732,0.49797184199874694,0.7707618735956591,0.7768496777630258,0.17930642963996235,0.4311823883982844,0.48415694200664144
0.20102378976040555,2.0,0.21194381593180628,2.0,0.17337776728734952,3.0,0.2020000280865926,0.044441909563556564,0.17832645917689238,0.02441264163426333,0.16598637174616626,0.020010684279103373,0.15773915521001305,2.0,0.1770436634992086,3.0,0.15981730222422144,4.0,0.17711367620784027,0.031816459395559646,0.165527745384137,0.022101300157632318,0.13783726480788439,0.019690512189234007,-0.02196661520115191,1.3770470749765842,0.3693724531400407,-0.6089464813464176,0.5210516138388707,1.1162755546986163,0.5087627068407042,0.0842488470112896,0.355925063856497,0.7287200432908449,0.30116540824975474,0.13215210101749797
0.14738183184423134,4.0,0.16757653079775897,3.0,0.1404978933016358,4.0,0.11790489063311688,0.015232742105202332,0.17702699400742875,0.017626449718214313,0.12286730862403783,0.009928696043410509,0.23207933218161725,2.0,0.18660172380727136,3.0,0.19684364152283215,3.0,0.20056577880864734,0.03187643977637563,0.18379261884571457,0.01987686699328501,0.21034289713177634,0.21034289713177634,1.9351040677730251,-0.5361523937463213,1.7757200543266782,0.988615842736783,0.1413253387722413,-0.06417737795294855,0.026488763230027898,0.704073383937107,0.037889535138283005,0.16142556595942503,0.4438064665293968,0.5255855049836589
0.20961840320918912,2.0,0.19596197367837828,4.0,0.2695835623741354,3.0,0.19497670204660889,0.029880575815592177,0.1715249282855587,0.01920025309851778,0.21689320802904968,0.021484035185696637,0.19835295160668523,2.0,0.1981690058067938,3.0,0.23906831649629692,3.0,0.19601507140636495,0.19601507140636495,0.17818245451160789,0.019163607175450802,0.21034289713177634,0.21034289713177634,0.4900073296090885,1.2727460032652413,2.4525352844406627,0.011927043076568038,1.0429430697572082,0.1365647224423489,0.31206435611568106,0.10155409377747121,0.007092673327256028,0.49524191104666904,0.14848733023999017,0.4456874312996542
0.2834281282595832,2.0,0.20413240202776853,3.0,0.2512178529750324,2.0,0.22130018644619567,0.024729109516404675,0.20743941864628213,0.024457401893791725,0.22764261152001877,0.03443521166029683,0.2019434195094719,3.0,0.22645757808978256,3.0,0.2290855501672685,2.0,0.20651238169925273,0.0233895346770461,0.2062699137894506,0.016811966483186568,0.21034289713177634,0.21034289713177634,2.5123404371747955,-0.13521536886356894,0.6846260068787513,-0.19534215848529488,1.2007913720575996,0.08910523383991521,0.005996666401157286,0.5537792019543706,0.2467899758060087,0.577437452486049,0.11491606976446478,0.4644991389701776
0.2853368571144612,2.0,0.29163373222621375,3.0,0.2903581163842237,2.0,0.23115019844558057,0.04548910980954446,0.2398401365124539,0.02595299975234322,0.24484987850985906,0.04742397270653856,0.2298567227797894,2.0,0.2006013475059234,3.0,0.19307987760105016,3.0,0.227228484282064,0.03577038511238581,0.19675969765016615,0.02793023148053884,0.21276405158730807,0.02882149590279881,1.191200682883253,1.9956689480214542,0.9596040836977416,0.07347526422955314,0.13754450472184668,-0.6829685056127295,0.11678740577075031,0.022984984588421135,0.1686272564973313,0.4707139635726883,0.4453002086587121,0.7526866280892235
0.25136376809287037,2.0,0.3889262521015455,2.0,0.23236861168641115,2.0,0.2202623345214077,0.05425214694082486,0.22882496830692878,0.05758623122856781,0.23846236569739,0.051182907575850464,0.22248461525618582,3.0,0.2874416078537141,3.0,0.24433040240719275,2.0,0.17736178805027575,0.038694116127171725,0.2458543242532372,0.039892480219824784,0.2456378669841536,0.06473361393215252,0.5732756273292988,2.7802007594341838,-0.11905837904867367,1.1661418252224653,1.0424842820329299,-0.02019761446242142,0.2832290425500108,0.0027162650974618275,0.5473854475780064,0.12177855431597756,0.14859360450851394,0.5080571345591299
0.2103893291267943,2.0,0.2369739522962644,2.0,0.18114109373476905,2.0,0.18041787177747176,0.04344037349503165,0.2196999164428353,0.03737489220435322,0.21193369590275907,0.037243841520781716,0.16445690922986703,2.0,0.2092815754600251,2.0,0.16084619175012932,2.0,0.18953536412278793,0.0450401402616691,0.18952657530869696,0.040575701407318775,0.20380225652045972,0.04137149021186631,0.689944743517236,0.4621828943072407,-0.8267837288161596,-0.556802326707309,0.4868677426674099,-1.0383011235599533,0.24511446839295825,0.3219750844952982,0.7958201729590242,0.7111687529939712,0.3131760298904195,0.8504350571105931
